imdb_title_id	title	original_title	year	date_published	genre	duration	country	language	director	writer	production_company	actors	description	avg_vote	votes	budget	usa_gross_income	worlwide_gross_income	metascore	reviews_from_users	reviews_from_critics
tt9057942	Baby Jane	Baby Jane	2019	2019-03-08	Drama, Romance	93	Finland	Finnish	Katja Gauriloff	Katja Gauriloff, Sofi Oksanen	Oktober	Roosa Söderholm, Maria Ylipää, Nelly Kärkkäinen, Lauri Tilkanen, Niko Saarela, Peter Pihlström, Niina Hosiasluoma, Minttu Vesala, Niklas Rautén, Mona Kortelampi, Maija Paunio, Timo Storm, Helena Valkee, Satu Mikkelinen, Mika Kurvinen	Jonna (19) is leaving her small town just after finishing her education, going to the big city, enjoying big city life until she is attacked by a man at night. She is saved by the 30 year old woman Piki, and falls in love with her.	4.5	176	EUR 1220000					
tt9058654	Dinner in America	Dinner in America	2020	2020-01-24	Comedy, Drama, Music	106	USA	English	Adam Rehmeier	Adam Rehmeier	Atlas Industries	Kyle Gallner, Emily Skeggs, Mary Anderson, Brian Andrus, Shelby Alayne Antel, Nevaeh Ashanti, Ryan Bean, Sophie Bolen, Kimberly Cruchon Brooks, Gary Brunner, Nick Chinlund, Fiona Colson, Kristin Condon, Derek Brian Demkowicz, Lena Drake	An on-the-lam punk rocker and a young woman obsessed with his band unexpectedly fall in love and go on an epic journey together through America's decaying Midwestern suburbs.	7.5	150					4.0	15.0
tt9058902	Jingle Belle	Jingle Belle	2018	2018-11-25	Drama, Music, Romance	86	USA	English	Peter Sullivan		Production Media Films	Tatyana Ali, Cornelius Smith Jr., Loretta Devine, Keshia Knight Pulliam, Tempestt Bledsoe, Dee Wallace, Valarie Pettiford, Obba Babatundé, Arsema Kayan Ellison, Blake Anthony Crawford, Clotile Yanna, Jay Whittaker, Brad Johnson, Page Petrucka, Kinder-Fritz Vickie	A successful jingle writer is cajoled into returning to her hometown to write a song for the 50th anniversary of the annual Christmas Eve concert.	6.1	356					9.0	1.0
tt9059704	An American Pickle	An American Pickle	2020	2020-08-06	Comedy	88	USA	English, Hebrew	Brandon Trost	Simon Rich, Simon Rich	Point Grey Pictures	Seth Rogen, Sarah Snook, Molly Evensen, Eliot Glazer, Kalen Allen, Kevin O'Rourke, Sean Whalen, Geoffrey Cantor, Carol Leifer, Jorma Taccone, Marsha Stephanie Blake, Alyse Zwick, Dalon Huntington, J Michael Grey, Efka Kvaraciejus	An immigrant worker at a pickle factory is accidentally preserved for 100 years and wakes up in modern-day Brooklyn.	5.8	9886			$ 168018	58.0	168.0	86.0
tt9060866	Bebek Geliyorum Demez	Bebek Geliyorum Demez	2018	2018-10-26	Comedy	104	Turkey	Turkish	Hakan Ciga	Hakan Ciga, Isil Senol Kaya	Yazihane	Basak Parlak, Ali Il, Cezmi Baskin, Seray Gözler, Sema Atalay, Mehmet Ali Kaptanlar, Feride Çetin, Melih Selcuk, Serkan Acay, Yüsra Geyik, Nazli Tosunoglu, Banu Baseren, Erkan Can, Bahtiyar Engin, Mahmut Gökgöz		4.6	131			$ 28171			1.0
tt9062342	El Potro, lo mejor del amor	El Potro, lo mejor del amor	2018	2018-10-04	Biography, Drama, Music	122	Argentina	Spanish	Lorena Muñoz	Lorena Muñoz, Tamara Viñes	MyS Producciones	Rodrigo Romero, Florencia Peña, Fernán Mirás, Daniel Aráoz, Jimena Barón, Malena Sánchez, Diego Cremonesi, Julieta Vallina, Adan Otero, Simja Dujov, Juan Andrés Lezcano, Ramiro Bueno, Darío Vilta, Roger Rosas Perez, Luis Mario Altamirano	A young man with charisma and magnetism enters the atmosphere of tropical music as a romantic singer and undertakes a vertiginous ascent to fame.	5.2	635	ARS 40		$ 1830556		2.0	6.0
tt9062580	Alone	Alone	2019	2019-05-20	Adventure, Drama, Sci-Fi	69	USA	English, Spanish, French, Italian		Jose C. Lima	Euro Hollywood	Karolina Alvarez, Rafael Vega Gomez-Galan, Karlos Granada, Laura Karma, David Carlos Lima, Miranda Lima, Katalina Martin, Ana Garcia Ponce, Rocio Vidal		6.4	206	EUR 570000					
tt9063106	Paskal: The Movie	Paskal: The Movie	2018	2019-03-15	Action, Drama	115	Malaysia	Malay, English	Adrian Teh	Anwari Ashraf, Chee Ang Keoh	Asia Tropical Films	Adi Afendi, Amerul Affendi, Ammar Alfian, Hairul Azreen, Tiger Hu Chen, Jasmine Suraya Chin, Azwan Gaspar, Taufiq Hanafi, Henley Hii, Sherry Al Jeffry, Hafizul Kamal, Chee Ang Keoh, Namron, Gambit Saifullah, Adrian Teh	A story of true piracy based on an elite unit of the Royal Malaysian Navy's mission.	6.8	2664					89.0	6.0
tt9063684	Pup-o, ma!	Pup-o, ma!	2018	2019-08-20	Comedy	90	Romania	Romanian	Camelia Popa	Salex Iatma		Alexandru Pop, Cosmin Selesi, Alin Panc, Catalina Grama, Constantin Cotimanis, Alexa Tofan, Alina Mandru, Romulus Stoicescu	In the village Rachitele the legend says if you kiss a girl on the Wool Day she will be your wife. Three shepherds are willing to do anything possible in order to kiss somebody.	6.3	473			$ 92805		4.0	
tt9063902	Vivere due volte	Vivir dos veces	2019	2020-01-07	Comedy, Drama	101	Spain	Spanish, Catalan	Maria Ripoll	María Mínguez	Alamar Cinena 161	Oscar Martínez, Inma Cuesta, Mafalda Carbonell, Nacho López, Isabel Requena, Aina Clotet, Antonio Valero, María Zamora, Hugo Balaguer, Valeria Schoneveld, Lucas Cavataio, Amparo Oltra, Mamen García, Manuel Valls, Silvia Valero	A retired academic teacher tries to find the love of his youth after being diagnosed with Alzheimer's.	7.2	4290	EUR 1300000		$ 368430		21.0	11.0
tt9064764	Water	Water	2019	2019-02-01	Horror	100	USA	English	Phillip Penza	Phillip Penza	Little Books Little Films	Adam Berardi, Audrey Beth, Big Brody, Sanel Budimlic, Joshua DuMond, Amy Faithe, Chuck France, Jimmie Lee Gilmore, David Glassman, Taylor Martin, Calion Maston, Terrell Matheny, Michelle Miller, Toni L. Mitchell, Kamese Rasheed	"New horror movie ""Water"" is an original Phillip Penza creation. Its unexpected twists and turns give a whole new outlook on swimming and bathing. In a rage of jealousy, Miss Leanne takes ..."	1.8	137					12.0	
tt9066502	Cosa resta della mia rivoluzione	Tout ce qu'il me reste de la révolution	2018	2020-08-27	Comedy	88	France	French	Judith Davis	Judith Davis, Nadja Dumouchel	Agat Films & Cie	Judith Davis, Malik Zidi, Claire Dumas, Simon Bakhouche, Mélanie Bestel, Nadir Legrand, Mireille Perrier, Yasin Houicha, Pat Belland, Samira Sedira, Slim El Hedli, Émilie Caen, Jean-Claude Leguay, Mathilde Braure, Malo Konaté	"Angela was 8 years old when the first McDonald's opened in East Berlin - Since then, she has been fighting against the curse of her generation: to be born ""too late"" at a time of global ..."	6.1	195			$ 655593		1.0	9.0
tt9067182	Rocks	Rocks	2019	2020-09-09	Drama	93	UK	English	Sarah Gavron	Theresa Ikoko, Theresa Ikoko	Fable Pictures	Bukky Bakray, Kosar Ali, D'angelou Osei Kissiedu, Shaneigha-Monik Greyson, Ruby Stokes, Tawheda Begum, Afi Okaidja, Anastasia Dymitrow, Sarah Niles, Layo-Christina Akinlude, Sharon D. Clarke, Islah Abdur-Rahman, Shola Adewusi, Mohammad Amiri, Brie-Morgan Appleton	A teenage girl who suddenly finds herself struggling to take care of herself and her younger brother.	7.1	182						14.0
tt9068100	Répertoire des villes disparues	Répertoire des villes disparues	2019	2019-08-16	Comedy, Drama, Fantasy	97	Canada	French	Denis Côté	Denis Côté, Laurence Olivier		Robert Naylor, Josée Deschênes, Jean-Michel Anctil, Larissa Corriveau, Diane Lavallée, Rémi Goulet, Jocelyne Zucco, Normand Carrière, Hubert Proulx, Rachel Graton, Philippe Charrette, Sharon Ibgui, André Richard, Ted Pluviose, Jean Marchand	In a small and isolated town, Simon Dubé dies in a car accident. The stunned townspeople are reluctant to discuss the circumstances of the tragedy. From that point on time seems to lose all meaning, and the days stretch on without end.	6.4	1198				74.0	11.0	30.0
tt9068514	Perdida	Perdida	2019	2020-01-10	Drama	106	Mexico	Spanish	Jorge Michel Grau	Anton Goenechea, Hatem Khraiche	Dynamo	Juan Carlos Colombo, Paulina Dávila, Sonia Franco, Paulette Hernandez, Claudette Maillé, Luis Fernando Peña, Cristina Rodlo, José María de Tavira	"Remake of the Colombian movie ""The Hidden Face"" - Shattered by the unexpected news of their irreversible break-up, an aspiring orchestra conductor is puzzled by his girlfriend's mysterious ..."	7.2	298			$ 750192		5.0	1.0
tt9070230	Perfect 10	Perfect 10	2019	2020-08-07	Drama	83	UK	English	Eva Riley	Eva Riley	BBC Films	Frankie Box, Alfie Deegan, Sharlene Whyte, William Ash, Billy Mogford, Nicola Wright, Emily Gibson, Leia Desseaux, Jenna Goodwin, Mitchell Murphy, Annie Grainger, Lexa Willis-Gray, Georgia Simpson, Delyse Chase	An aspiring teen gymnast's world is turned upside down with the arrival of the half-brother she never knew she had.	6.0	181			$ 2422		5.0	17.0
tt9071322	Cattive acque	Dark Waters	2019	2020-02-20	Biography, Drama, History	126	USA	English, Korean	Todd Haynes	Nathaniel Rich, Mario Correa	Participant	Mark Ruffalo, Anne Hathaway, Tim Robbins, Bill Pullman, Bill Camp, Victor Garber, Mare Winningham, William Jackson Harper, Louisa Krause, Kevin Crowley, Bruce Cromer, Denise Dal Vera, Richard Hagerman, Abi Van Andel, John Newberg	A corporate defense attorney takes on an environmental lawsuit against a chemical company that exposes a lengthy history of pollution.	7.6	45064		$ 11136084	$ 21898901	73.0	334.0	186.0
tt9072352	Relic	Relic	2020	2020-07-10	Drama, Horror	89	Australia, USA	English	Natalie Erika James	Natalie Erika James, Christian White	AGBO	Emily Mortimer, Robyn Nevin, Bella Heathcote, Jeremy Stanford, Chris Bunton, Christina O'Neill, Catherine Glavicic, Steve Rodgers, John Browning, Robin Northover	A daughter, mother and grandmother are haunted by a manifestation of dementia that consumes their family's home.	5.9	9206		$ 1045418	$ 1279860	76.0	234.0	127.0
tt9074574	Dogs Don't Wear Pants	Koirat eivät käytä housuja	2019	2019-11-01	Drama, Romance	105	Finland, Latvia	Finnish	J.-P. Valkeapää	Juhana Lumme, Juhana Lumme	Helsinki-Filmi	Pekka Strang, Krista Kosonen, Ilona Huhta, Jani Volanen, Oona Airola, Iiris Anttila, Ester Geislerová, Ellen Karppo, Armands Reinis, Samuel Shipway, Sofia Kaipainen, Viivi Ihalainen, Amos Brotherus, Onni Vesikallio, Aleksandrs Garins	Juha has lost his wife in a drowning accident. Years after he still feels numb and unable to connect with people. Meeting Mona, a dominatrix, changes everything.	7.0	2174	EUR 1420000		$ 19855		10.0	33.0
tt9075612	I migliori anni della nostra vita	Les plus belles années d'une vie	2019	2019-09-19	Drama	90	France	French, Italian	Claude Lelouch	Claude Lelouch, Valérie Perrin	Les Films 13	Jean-Louis Trintignant, Anouk Aimée, Souad Amidou, Antoine Sire, Marianne Denicourt, Monica Bellucci, Tess Lauvergne, Laurent Prudhomme, Jean-Yves Cressenville, Bernard Warnas, Benjamin Patou, Laurent Dassault, Vincent Vinel, Rémi Bergman, François Coupel	An old man is having memories of a former lover who is still alive. Images of their affair showing them young combine with dreams and poetry	6.6	550			$ 2111677		5.0	24.0
tt9075778	The Fighting Preacher	The Fighting Preacher	2019	2019-07-24	Comedy, Drama, History	100	USA	English	T.C. Christensen	T.C. Christensen	Remember Films	David McConnell, Charley Boon, Kenna Dawn, Steve Anderson, Richard Benedict, Stephanie Breinholt, Liz Christensen, David DeDen, Sam Di Bello, Jim Goldrup, Tom Goldrup, Matt Hale, Scarlett Hazen, Barta Heiner, Tony Hill	When Willard and Rebecca Bean are called on a mission to a town that's hostile towards them, they must choose whether to fight for their right to live there or love their hostile neighbors.	5.8	342		$ 954641	$ 954641		12.0	
tt9076562	Irresistible	Irresistible	2020	2020-06-26	Comedy, Drama	101	USA	English	Jon Stewart	Jon Stewart	Busboy Productions	Steve Carell, Rose Byrne, Chris Cooper, Brent Sexton, Will Sasso, C.J. Wilson, Kevin Maier, Tom Key, Charles Green, Alan Aisenberg, Topher Grace, Matt Lewis, Vince Pisani, Kurt Yue, Denise Moyé	A Democratic strategist helps a retired veteran run for mayor in a small, conservative Midwest town.	6.2	6104			$ 110163	47.0	126.0	102.0
tt9076570	Sam foo	Sam foo	2018	2019-03-28	Drama, Fantasy	101	Hong Kong	Cantonese	Fruit Chan	Fruit Chan, Kee-To Lam		Chloe Maayan, Charm Man Chan, Keung Mak, Man-Lei Chan, Sai Man Ho, Larine Tang, Xia Ren	A wondrous prostitute plies her trade while living on a boat in Hong Kong. With a superhuman libido and three loving husbands, she doggedly devotes herself to her work. Using sex to satirize the era, this film brims with intense desire.	5.7	296			$ 87765		1.0	6.0
tt9077038	Monster	Monster	2019	2019-05-17	Comedy, Drama, Family	139	India	Tamil	Nelson Venkatesan	Sankar Dass, Nelson Venkatesan	Dream Warrior Pictures	S.J. Suryah, Priya Bhavani Shankar, Karunakaran, Cheenu Mohan, Anil Kumar, Aatukutty, Abishek, Anand, Ajit Goshi, Kovai Gurumoorthy, Jeyaraj, Karuvayan, Gopi Raam, Rajkumar, Snake Ravi	To overcome tenancy issues, Anjanam buys his own house, which brings him the love of his life. But it doesn't stay long, as there is a new trouble in house. Was he able to marry his girlfriend and live peacefully in his home?	6.8	444	$ 1000000		$ 19705		13.0	3.0
tt9077528	NTR: Mahanayakudu	NTR: Mahanayakudu	2019	2019-02-22	Biography, Drama	128	India	Telugu	Radha Krishna Jagarlamudi	Sai Madhav Burra, Radha Krishna Jagarlamudi	NBK Films	Nandamuri Balakrishna, Sumanth, Doctor Ali, Anjali, Darbha Appaji Ambarisha, Harinath Babu, Poonam Bajwa, Vidya Balan, Rohit Bharadwaj, Bharathi, Ramana Bhargava, Bhaskarachari, Chalapathi, Chalapathi, Bindu Chandramouli	A follow up to NTR: Kathanayakudu which was based on N.T. Rama Rao's life and acting career. This movie will focus on his political career.	5.4	964			$ 22837		17.0	4.0
tt9078014	Izbrisana	Izbrisana	2018	2019-01-21	Drama	85	Slovenia, Croatia, Serbia	Slovenian	Miha Mazzini, Dusan Joksimovic	Miha Mazzini	Delirium	Judita Frankovic, Sebastian Cavazza, Izudin Bajrovic, Doroteja Nadrah, Silva Cusin, Jernej Kogovsek, Marko Mandic, Gregor Zorc, Jernej Sugman, Branko Zavrsan, Neda Bric, Maja Gal Stromar, Barbara Cerar, Mojca Partljic, Bojan Vister	Ana gives birth at the local hospital and everything goes well. There is only a small problem with the paperwork - her file is not on the computer. A temporary loss of data seems to be ...	6.9	215			$ 12748			3.0
tt9078374	Ni hao, Zhihua	Ni hao, Zhihua	2018	2018-11-09	Drama, Romance	114	China	Mandarin	Shunji Iwai	Shunji Iwai, Nan Wu	Beijing J.Q. Spring Pictures	Xun Zhou, Hao Qin, Jiang Du, Zifeng Zhang, Enxi Deng, Tianyang Bian, Yanshu Wu, Changlin Hu, Zhuo Tan, Ge Hu, Sujuan Bai, Haibo Chang, Bingran Gao, Decheng Guo, Zhen Jian	Attending the reunion in lieu of her late elder sister, Zhihua accidentally runs into Yin Chuan, on whom she had a crush in her youth. As old memories are evoked Zhihua slowly uncovers the intricate story of the trio.	6.4	495		$ 180946	$ 11834622		5.0	7.0
tt9078972	¿Conoces a Tomás?	¿Conoces a Tomás?	2019	2019-07-26	Comedy, Drama	87	Mexico	Spanish	Maria Torres	Maria Torres, Enrique Vázquez	Alebrije Cine y Video	Hoze Meléndez, Leonardo Ortizgris, Marcela Guirado, Alan Estrada, Pamela Almanza, María Evoli, Martha Claudia Moreno, Juan Pablo Medina, Úrsula Pruneda, Eligio Meléndez, Monica Jimenez, Carolina Molva	Leo promises his girlfriend, Fer to spend the day with her brother, Tomás. But he ends up taking him to a wedding where he'll play for a big shot producer. They'll discover how special is Tomás, even when everything goes wrong.	5.7	191			$ 20084169		1.0	
tt9080630	Girl/Girl Scene	Girl/Girl Scene	2019	2019-02-27	Comedy, Drama, Romance	122	USA	English	Tucky Williams	Tucky Williams	Tucky Williams Motion Pictures	Tucky Williams, Maya Jamner, Amanda K. Morales, Roni Jonah, L.E. Barone, Kayla Perkins, Vanessa Allen	Gay girls just want to have fun. Join bad girl Evan, blonde bombshell Bridget, party girl Ryan and their friends as they live and love as young lesbians living in a not so modern world.	2.5	173					7.0	4.0
tt9080672	Initials SG	Initials SG	2019	2019-09-19	Comedy, Drama, Music	93	Argentina, Lebanon, USA	Spanish, English	Rania Attieh, Daniel Garcia	Rania Attieh, Daniel Garcia	Schortcut Films	Diego Peretti, Julianne Nicholson, Daniel Fanego, Francisco Lumerman, Malena Sánchez, Miriam Odorico, Walter Jakob, Miguel Di Lemme, Julián Krakov, Gaby Ferrero, Daniela Katz, Sabrina Alfonso, Victor Maytland, Matías Candia, Nicolás Silbert	An aging, Argentine, Serge Gainsbourg wannabe struggles to deal with a career he can't seem to get on track, an affair he doesn't want and a crime he didn't mean to commit.	6.2	196			$ 36053		2.0	12.0
tt9081232	Operation Gold Fish	Operation Gold Fish	2019	2019-10-18	Action, Thriller	127	India	Telugu	Sai Kiran Adivi	Sai Kiran Adivi, Sai Kiran Adivi	Vinayakudu Talkies	Aadi, Sasha Chettri, Nithya Naresh, Krishnudu, Abburi Ravi, R.J. Hemant, Anish Kuruvilla, Manoj Nandam, Parvateesam, Karthik Raju, Rao Ramesh, Ramajogayya Sastry	A group of commandos set out on a mission to find and eliminate a mysterious terrorist mastermind called Gold Fish in the Kashmir valley.	4.5	170					6.0	
tt9081300	Natsume's Book of Friends The Movie: Tied to the Temporal World	Natsume's Book of Friends The Movie: Tied to the Temporal World	2018	2018-11-26	Animation, Drama, Fantasy	104	Japan	Japanese	Hideki Ito, Takahiro Ômori	Yuki Midorikawa, Sadayuki Murai	Aniplex		Ever since he was little, Takashi Natsume has been able to see what others could not, namely monstrous spirits known as Yokai. Natsume's late grandmother, Reiko, would challenge Yokai to ...	7.2	280			$ 17473797			
tt9081470	Girl With No Mouth	Girl With No Mouth	2019	2020-02-07	Adventure	97	Turkey	Turkish	Can Evrenol	Can Evrenol, Kutay Ucun	AC Film	Denizhan Akbaba, Elif Sevinç, Özgür Civelek, Kaan Alpdayi, Sermet Yesil, Mehmet Yilmaz Ak, Özay Fecht	In a war-torn post-apocalyptic region, a bunch of kids, who suffer from deformed limbs due to a toxic explosion, embark on an adventure.	5.9	191			$ 7316		2.0	3.0
tt9081472	Aickarakkonathe Bhishaguaranmaar	Aickarakkonathe Bhishaguaranmaar	2018	2018-10-05	Drama	144	India	Malayalam	Biju Majeed	Shibu Raj K., Shibu Raj K.	Aries Telecasting	Vipin Mangalashery, Samarth Ambujakshan, Shivaji Guruvayoor, Lalu Alex, Seema G. Nair, Sinseer, Sunil Sukhada, Jaffer Idukki, Santhosh Keezhattoor, Saju Navodaya, Pradeep Kottayam, Lakshmi Atul, Davis Chirayath, Hridya, Johnson Iringole	Sukumaran Vaidyar and his family, who run a charitable ayurvedic resort named Ayur Home. Despite the presence of a multi-specialty hospital in the area, the villagers of Aickarakkonam believe in the efficacy of Ayur Home.	7.8	234						
tt9081512	The Criminal Man	The Criminal Man	2019	2020-04-02	Thriller	135	Georgia, Russia	Georgian	Dmitry Mamuliya	Archil Kikodze, Dmitry Mamuliya	Georgian National Film Centre	Madona Chachkhiani, Natalia Jugheli, Vladimer Kobakhidze, Goderdzi Liparteliani, Giorgi Petriashvili, Nukri Revishvili, Anna Talakvadze, Vasilisa Zemskova	An uneventful life of Giorgi Meskhi, a 28-year-old deputy-chief engineer from an industrial town, turns upside down when he accidentally witnesses a murder of the famous goalkeeper. He ...	5.5	100					2.0	3.0
tt9081558	Akik maradtak	Akik maradtak	2019	2019-09-26	Drama	83	Hungary	Hungarian	Barnabás Tóth	Klára Muhi, Barnabás Tóth	Inforg-M&M Film Kft.	Károly Hajduk, Abigél Szõke, Mari Nagy, Barnabás Horkay, Katalin Simkó, Andor Lukáts, Judit Marosvölgyi, Zsolt Zayzon, Adél Jordán, Lujza Emma Tóth, Eszter Balla, Csenge Horváth, Veronika Varga, Krisztina Urbanovits, Egyed Serf	A lyrical story of the healing power of love in the midst of national conflict, loss and trauma, Those Who Remained reveals the healing process of Holocaust survivors through the eyes of a young girl in post-World War II Hungary.	7.2	780	HUF 120000000		$ 101737		4.0	11.0
tt9081562	Bi bei shang geng bei shang de gu shi	Bi bei shang geng bei shang de gu shi	2018	2018-11-30	Romance	105	Taiwan	Mandarin	Gavin Lin	Hermes Lu, Gavin Lin	MM2 Entertainment	Ivy Yi-Han Chen, Jasper Liu, Bryan Shu-Hao Chang, Annie Chen, Bruce Hung, Emma Wu, Da-Ching, Blaire Chang, Niki Chen, Hsing-i Chiu, Chia-Wei Chu, Heaven Hai, Yan-xi Hou, Ya-Hsin Hsu, Alice Tsai-yi Huang	A terminally ill man sets up his best friend, whom he has loved since high school, so that she will not be lonely after he passes away.	6.1	833		$ 722669	$ 142958164		21.0	5.0
tt9081572	Womit haben wir das verdient?	Womit haben wir das verdient?	2018	2018-11-30	Comedy	91	Austria	German, Arabic	Eva Spreitzhofer	Eva Spreitzhofer	Mona Film Produktion	Caroline Peters, Chantal Zitzenbacher, Simon Schwarz, Jimmy Angelo, Duygu Arslan, Emily Cox, Hilde Dalik, Pia Hierzegger, Alev Irmak, David Ketter, Angelo Konzett, Anna Laimanee, Susanne Michel, Felix Millauer, Marcel Mohab	Wanda's world has been turned upside down when her teenage daughter Nina suddenly turns up in a hijab. Nina has secretly converted to Islam.	5.4	372					5.0	20.0
tt9081774	Kuang tu	Kuang tu	2018	2018-10-26	Action	105	Taiwan	Mandarin	Tzu-Hsuan Hung	Chien-Ming Huang, Tzu-Hsuan Hung	Great Dream Pictures	Kang Ren Wu, J.C. Lin, Nikki Hsieh, Chien-Na Lee, Jack Kao, Frederick Ming Zhong Lee, Ming-Shuai Shih, Ling-Li Chen, Ming-Lieh Hsu, Naomi Lee, Chin-Liang Liao, Hsu-Yuan Lin, Tao Yu Lin, Shuo-Jen Sun, Damon Ta	With a single mistake, Rui, a former star basketball player, loses his job and has nothing to do. Collecting parking fees on the street, he's snooping around a dark world. He knows it is ...	6.7	212						9.0
tt9082020	Cold Blood - Senza pace	Cold Blood Legacy	2019	2019-05-15	Action, Thriller	91	France, Ukraine, Belgium	French, English	Frédéric Petitjean	Frédéric Petitjean	Ascot Elite Entertainment Group	Jean Reno, Sarah Lind, Joe Anderson, David Gyasi, Ihor Ciszkewycz, François Guétary, Samantha Bond, Jean-Luc Olivier, Larisa Rusnak, Maxime Mege, Harmony Gomila, Kateryna Bursikova, Rob Feldman, Frédéric Petitjean, Narvin Fernandez	A hit-man lives isolated in a cabin at the edge of a lake. One day, an injured woman arrives in front of his house. To save her, he could well risk his own life.	4.6	3426	$ 2700000	$ 5083	$ 1009888	25.0	97.0	28.0
tt9084890	Nathicharami	Nathicharami	2018	2018-12-01	Drama	113	India	Kannada	Mansore	Sandhya Rani	Tejaswini Enterprises	Sruthi Hariharan, Sanchari Vijay, Sharanya, Balaji Manohar, Gopalkrishna Deshpande, Harshil Koushik, Poornachandra Mysuru, Shaanthala, Greeshma Sridhar	Nathicharami is about Gowri whose life is perplexed between her physical desires and emotional beliefs. The film narrates the struggles of the protagonist in a society that believes ...	7.1	185					8.0	
tt9086228	Gretel e Hansel	Gretel & Hansel	2020	2020-08-19	Fantasy, Horror, Mystery	87	Canada, USA, Ireland, South Africa	English	Oz Perkins	Rob Hayes	Orion Pictures	Sophia Lillis, Samuel Leakey, Alice Krige, Jessica De Gouw, Fiona O'Shaughnessy, Donncha Crowley, Jonathan Gunning, Charles Babalola, Giulia Doherty, Jonathan Delaney Tynan, Darlene Garr, Melody Carrillo, Nessa Last, Harry O'Cualacháin	A long time ago in a distant fairy tale countryside, a young girl leads her little brother into a dark wood in desperate search of food and work, only to stumble upon a nexus of terrifying evil.	5.3	18390	$ 5000000	$ 15347654	$ 21966625	64.0	418.0	154.0
tt9086910	A casa con l'assassino	Home Is Where the Killer Is	2019	2019-10-01	Thriller	87	USA	English	Kaila York	Christina Welsh	Headlong Entertainment	Richard Speight Jr., Stacy Haiduk, Kelly Kruger, Anne Leighton, Christopher Sean, Beth Littleford, Kristoff St. John, John-Paul Lavoisier, Joel Berti, Jeff Pomerantz, Livia Treviño, Pallavi Sastry, Tiffany Villalobos, Michael Todd Miller, Courtney Compton	Nicole Turner has seen better times. Having just survived a health scare and painful breakup with her boyfriend Kyle, she is now facing eviction. When she finds a room for rent with former ...	4.4	367					18.0	1.0
tt9089294	The Seven Deadly Sins: Prisoners of the Sky	The Seven Deadly Sins: Prisoners of the Sky	2018	2018-11-22	Animation, Action, Fantasy	99	Japan	Japanese	Yasuto Nishikata, Noriyuki Abe	Makoto Uezu	A-1 Pictures	Yûki Kaji, Sora Amamiya, Misaki Kuno, Aoi Yûki, Tatsuhisa Suzuki, Jun Fukuyama, Yûhei Takagi, Maaya Sakamoto, Tomokazu Sugita, Tsubasa Yonaga, Haruka Tomatsu, Reiko Suzuki, Akio Ôtsuka, Toshiyuki Morikawa, Yôko Hikasa	The Seven Deadly Sins travel to the Sky Temple in search of an elusive ingredient.	7.1	3108			$ 3914227		19.0	1.0
tt9089908	Beautiful Vampire	Beautiful Vampire	2018	2018-10-08	Drama, Fantasy, Romance	73	South Korea	Korean	Eunkyung 'Jude' Jung		Siren Pictures,	Yeon-joo Jung, Song Kang, Park Jun-Myun, Yong-nyeo Lee	The beautiful 500-year-old vampire who lived a quiet life running a dressing room in a secluded alley. There has come a fatal crisis to her. The smell of the boy who likes her constantly ...	5.2	128					4.0	
tt9094002	Cin Tepesi	Cin Tepesi	2018	2018-11-16	Horror	81	Turkey	Turkish	Furkan Düzen, Fatih Hasanoglu	Furkan Düzen, Fatih Hasanoglu	BD America	Biray Dalkiran, Furkan Düzen, Fatih Hasanoglu	This movie is consist of real records of Fatih Hasanoglu and Furkan Düzen's one of their paranormal journeys in a Turkish village with support of a professional team without any visual effects.	3.7	142			$ 30217			
tt9094134	Rona, Madar-e Azim	Rona, Madar-e Azim	2018	2019-09-13	Drama	80	Afghanistan, Iran	Persian, Dari	Jamshid Mahmoudi	Jamshid Mahmoudi	Aseman Parvaz Film	Mohsen Tanabandeh, Mojtaba Pirzadeh, Fatemeh Hosseini, Fereshteh Hosseini, Fatemeh Mirzaei, Alireza Ostadi, Saeed Changizian, Rahmatollah Ahangaran, Mahya Rezayi, Ahmad Hosseini, Mehran Mamdooh	Azim, an afghan refugee, who works at the municipality at night, lives in Tehran along with his family. Being the head of entire family and as the eldest brother, he arranges for his ...	6.5	217					1.0	18.0
tt9095526	Mon frère	Mon frère	2019	2019-07-31	Drama	96	France	French	Julien Abraham	Nicolas Peufaillit, Hélène Tolède-Couronne	Ex Nihilo	MHD, Darren Muselet, Aïssa Maïga, Jalil Lespert, Youssouf Gueye, Hiam Abbass, Lisette Malidor, Mark Grosy, Neva Kehouane, Almamy Kanouté, Fatima Ait Bounoua, Mathieu Longatte, Najeto Injai, Hakou Benosmane, Didier Michon	Because he wanted to protect his little brother from a father too violent, Teddy, a young man without history, is accused of the murder of his father and is sent to a closed educational ...	6.7	729			$ 778797		4.0	8.0
tt9096148	Roxane	Roxane	2019	2019-06-12	Comedy	85	France	French	Mélanie Auffret	Mélanie Auffret, Mélanie Auffret	Quad	Guillaume de Tonquédec, Léa Drucker, Lionel Abelanski, Kate Duchêne, Roxane, Liliane Rovère, Michel Jonasz, Jean-Yves Lafesse, Baptiste Perais, Sacha Bejaoui, Philippine Martinot, Hervé Mahieux, Vinciane Amilhon, Benjamin Ritter, Isabelle Legros	What does Cyrano de Bergerac do at a chicken farmer? This is the problem of Raymond, who has always kept his passion for the theater hidden. But when he is threatened with bankruptcy, he decides to try everything for the whole.	5.9	180			$ 2463488		3.0	3.0
